City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,adamstown,-25.066,-130.1015,21.08000000000004,62,63,3.0,PN,1689158301
1,puerto asis,0.5133,-76.5007,20.04000000000002,99,59,0.28,CO,1689158302
2,bilibino,68.0546,166.4372,14.960000000000036,59,51,0.69,RU,1689158303
3,port mathurin,-19.6833,63.4167,23.640000000000043,76,3,4.14,MU,1689158304
4,bel ombre,-4.6167,55.4167,27.910000000000025,74,20,6.17,SC,1689158305
5,yuci,37.6803,112.7319,26.860000000000014,61,40,7.0,CN,1689158306
6,grytviken,-54.2811,-36.5092,-5.829999999999984,83,45,3.05,GS,1689158307
7,manakara,-22.1333,48.0167,20.470000000000027,82,87,7.19,MG,1689158308
8,afaahiti,-17.75,-149.2833,25.930000000000007,77,39,10.28,PF,1689158309
9,bredasdorp,-34.5322,20.0403,15.810000000000002,52,0,1.84,ZA,1689158310
10,abalak,58.1286,68.5944,36.129999999999995,27,61,3.14,RU,1689158311
11,lae,-6.7221,146.9847,25.140000000000043,87,60,2.2,PG,1689158312
12,bethel,41.3712,-73.414,21.170000000000016,89,0,0.0,US,1689158313
13,saldanha,-33.0117,17.9442,21.03000000000003,44,0,2.37,ZA,1689158314
14,mount gambier,-37.8333,140.7667,9.890000000000043,79,100,4.06,AU,1689158315
15,waitangi,-43.9535,-176.5597,7.680000000000007,89,97,5.61,NZ,1689158316
16,betio village,1.358,172.9211,29.02000000000004,74,100,4.61,KI,1689158317
17,sandviken,60.6167,16.7667,18.950000000000045,58,100,3.71,SE,1689158318
18,papatowai,-46.5619,169.4708,6.189999999999998,77,93,8.88,NZ,1689158320
19,sandpoint,48.2766,-116.5533,13.57000000000005,92,0,0.0,US,1689158215
20,kegen,43.0197,79.2203,25.939999999999998,29,0,3.85,KZ,1689158322
21,quellon,-43.1167,-73.6167,2.170000000000016,88,13,1.02,CL,1689158323
22,longyearbyen,78.2186,15.6401,9.910000000000025,71,75,3.6,SJ,1689158324
23,jiangyou,31.7667,104.7167,27.810000000000002,87,100,1.57,CN,1689158325
24,katsuura,35.1333,140.3,25.57000000000005,90,47,11.11,JP,1689158326
25,uturoa,-16.7333,-151.4333,26.590000000000032,74,5,9.61,PF,1689158327
26,cidreira,-30.1811,-50.2056,16.689999999999998,95,100,10.04,BR,1689158328
27,invercargill,-46.4,168.35,6.439999999999998,92,94,7.25,NZ,1689158329
28,el dorado,38.7666,-120.5177,18.80000000000001,49,0,0.89,US,1689158330
29,hawaiian paradise park,19.5933,-154.9731,23.350000000000023,95,75,2.06,US,1689158331
30,port-aux-francais,-49.35,70.2167,3.7000000000000455,86,100,7.57,TF,1689158332
31,suez,29.9737,32.5263,37.23000000000002,19,0,6.65,EG,1689158333
32,pocone,-16.2567,-56.6228,22.420000000000016,39,5,2.76,BR,1689158334
33,blackmans bay,-43.0167,147.3167,15.410000000000025,61,87,4.45,AU,1689158335
34,albany,42.6001,-73.9662,20.450000000000045,91,82,0.89,US,1689158289
35,alofi,-19.0595,-169.9187,22.939999999999998,100,61,2.06,NU,1689158337
36,isafjordur,66.0755,-23.124,13.020000000000039,44,0,3.09,IS,1689158338
37,puerto natales,-51.7236,-72.4875,-4.8700000000000045,91,81,1.21,CL,1689158340
38,west island,-12.1568,96.8225,24.99000000000001,94,100,5.66,CC,1689158342
39,plainview,40.7765,-73.4673,24.75,80,0,0.0,US,1689158343
40,pushkar,26.5,74.55,31.140000000000043,64,69,1.63,IN,1689158345
41,kandahar,31.0,65.75,41.48000000000002,3,0,6.34,AF,1689158346
42,keflavik,64.0049,-22.5624,12.950000000000045,66,0,6.69,IS,1689158347
43,vicuna mackenna,-33.9197,-64.3922,6.050000000000011,96,100,3.39,AR,1689158348
44,lebu,-37.6167,-73.65,8.730000000000018,68,100,4.2,CL,1689158349
45,las heras,-46.5419,-68.9359,-3.919999999999959,89,46,0.99,AR,1689158350
46,nicoya,10.1483,-85.452,24.02000000000004,89,83,1.53,CR,1689158351
47,neiafu,-18.65,-173.9833,25.350000000000023,84,79,5.91,TO,1689158353
48,nemuro,43.3236,145.575,15.770000000000039,100,100,2.47,JP,1689158355
49,revelstoke,50.9832,-118.2023,15.010000000000048,94,20,1.03,CA,1689158218
50,tiksi,71.6872,128.8694,2.3700000000000045,97,100,3.44,RU,1689158357
51,strezhevoy,60.7333,77.5889,24.74000000000001,34,46,1.02,RU,1689158358
52,stanley,54.868,-1.6985,18.610000000000014,83,40,4.63,GB,1689158359
53,marsh harbour,26.5412,-77.0636,28.620000000000005,80,97,4.02,BS,1689158118
54,olonkinbyen,70.9221,-8.7187,3.840000000000032,92,100,7.01,SJ,1689158361
55,remire-montjoly,4.9167,-52.2667,25.02000000000004,94,0,0.0,GF,1689158198
56,dudinka,69.4058,86.1778,4.7900000000000205,48,100,8.51,RU,1689158363
57,badger,64.8,-147.5333,14.930000000000007,90,100,4.12,US,1689158078
58,edinburgh of the seven seas,-37.0676,-12.3116,14.430000000000007,89,70,5.47,SH,1689158365
59,qaqortoq,60.7167,-46.0333,9.180000000000007,83,35,1.41,GL,1689158366
60,murzuq,25.9155,13.9184,34.5,17,0,4.04,LY,1689158367
61,menaka,15.9182,2.4022,37.47000000000003,29,100,5.67,ML,1689158368
62,vadso,70.0744,29.7487,27.49000000000001,41,0,3.6,NO,1689158369
63,berdigestyakh,62.0989,126.6992,19.28000000000003,87,56,4.09,RU,1689158370
64,yuzhno-kurilsk,44.0306,145.8556,14.930000000000007,100,100,1.45,RU,1689158371
65,san patricio,28.017,-97.5169,28.939999999999998,87,21,4.9,US,1689158372
66,iskateley,67.6803,53.1512,14.57000000000005,54,100,5.66,RU,1689158373
67,acarau,-2.8856,-40.12,26.600000000000023,73,1,7.37,BR,1689158329
68,vila franca do campo,37.7167,-25.4333,22.230000000000018,87,63,7.42,PT,1689158375
69,ushuaia,-54.8,-68.3,2.8100000000000023,60,20,4.63,AR,1689158293
70,vorgashor,67.5833,63.95,15.340000000000032,49,12,3.85,RU,1689158378
71,coaldale,49.7167,-112.6185,14.53000000000003,94,0,2.57,CA,1689158379
72,wailua homesteads,22.0669,-159.378,26.439999999999998,81,100,7.2,US,1689158380
73,at taj,24.2049,23.2857,34.870000000000005,11,2,2.63,LY,1689158381
74,fisterra,42.9049,-9.2629,20.420000000000016,76,48,5.62,ES,1689158382
75,enewetak,11.3474,162.3373,28.590000000000032,78,3,6.97,MH,1689158383
76,goshaingaon,26.4379,89.9788,28.140000000000043,87,100,1.54,IN,1689158384
77,mar del plata,-38.0023,-57.5575,8.379999999999995,73,75,5.66,AR,1689158385
78,hermanus,-34.4187,19.2345,16.600000000000023,51,0,1.54,ZA,1689158386
79,port elizabeth,-33.918,25.5701,20.05000000000001,45,0,2.57,ZA,1689158387
80,egilsstadir,65.2653,-14.3948,7.9500000000000455,81,100,7.2,IS,1689158388
81,beira,-19.8436,34.8389,22.05000000000001,60,75,4.12,MZ,1689158389
82,goba,7.0167,39.9833,16.32000000000005,72,84,1.72,ET,1689158390
83,guerrero negro,27.9769,-114.0611,20.060000000000002,72,39,3.56,MX,1689158391
84,krasnyy chikoy,50.3643,108.7512,24.5,59,77,1.63,RU,1689158392
85,shalqar,47.8333,59.6,34.43000000000001,29,88,8.77,KZ,1689158393
86,puerto baquerizo moreno,-0.9,-89.6,24.939999999999998,82,82,5.97,EC,1689158394
87,lompoc,34.6391,-120.4579,11.439999999999998,95,2,2.25,US,1689158395
88,tolanaro,-25.0319,46.9987,23.04000000000002,46,20,4.12,MG,1689158396
89,namibe,-15.1961,12.1522,25.350000000000023,44,0,0.0,AO,1689158173
90,yellowknife,62.456,-114.3525,13.29000000000002,76,75,1.03,CA,1689158124
91,itoman,26.1247,127.6694,31.010000000000048,70,20,5.14,JP,1689158399
92,nikolayevsk-on-amure,53.1406,140.73,15.150000000000034,68,12,1.81,RU,1689158401
93,tazovsky,67.4667,78.7,9.110000000000014,44,66,7.03,RU,1689158402
94,la passe,45.5549,-0.8967,21.129999999999995,68,100,3.29,FR,1689158404
95,praia da vitoria,38.7333,-27.0667,23.200000000000045,94,75,11.55,PT,1689158405
96,hamilton,39.1834,-84.5333,20.430000000000007,89,0,0.0,US,1689158383
97,michigan city,41.7075,-86.895,16.29000000000002,95,94,2.2,US,1689158216
98,ath thawrah,35.8469,38.5443,35.06,13,0,4.75,SY,1689158408
99,saint-joseph,-21.3667,55.6167,25.210000000000036,74,13,2.75,RE,1689158409
100,ancud,-41.8697,-73.8203,3.680000000000007,83,18,1.64,CL,1689158410
101,umm kaddadah,13.6017,26.6876,30.470000000000027,45,64,6.33,SD,1689158411
102,jamestown,42.097,-79.2353,19.77000000000004,87,100,1.54,US,1689158379
103,aasiaat,68.7098,-52.8699,3.980000000000018,98,99,3.88,GL,1689158412
104,kavaratti,10.5669,72.642,28.379999999999995,78,42,8.19,IN,1689158413
105,horta,38.5333,-28.6333,22.230000000000018,96,75,11.18,PT,1689158360
106,new plymouth,-39.0667,174.0833,10.450000000000045,88,51,8.94,NZ,1689158334
107,mount pearl,47.5166,-52.7813,13.310000000000002,98,100,2.57,CA,1689158416
108,puerto ayora,-0.7393,-90.3518,25.310000000000002,93,48,4.47,EC,1689158417
109,college,64.8569,-147.8028,14.970000000000027,86,75,4.12,US,1689158418
110,khanty-mansiysk,61.0042,69.0019,22.060000000000002,64,0,3.0,RU,1689158419
111,beni,0.5,29.4667,27.120000000000005,49,23,1.88,CD,1689158421
112,qarazhal,48.0078,70.7903,38.129999999999995,14,5,4.73,KZ,1689158422
113,iqaluit,63.7506,-68.5145,7.850000000000023,93,100,6.17,CA,1689158423
114,ulladulla,-35.35,150.4667,12.100000000000023,67,13,2.7,AU,1689158425
115,yaren,-0.5472,166.916,28.29000000000002,75,18,4.36,NR,1689158426
116,chonchi,-42.6128,-73.8092,-0.4399999999999977,93,15,0.53,CL,1689158427
117,kaa-khem,51.6833,94.7333,23.590000000000032,53,72,4.43,RU,1689158428
118,hastings,50.8552,0.5729,21.33000000000004,23,12,9.85,GB,1689158429
119,ilhabela,-23.7781,-45.3581,20.640000000000043,90,21,3.0,BR,1689158430
120,tongren,27.7172,109.1853,30.410000000000025,71,92,4.1,CN,1689158431
121,aljustrel,37.8776,-8.1652,24.930000000000007,26,20,5.04,PT,1689158432
122,bubaque,11.2833,-15.8333,26.660000000000025,74,100,1.65,GW,1689158433
123,puerto el triunfo,13.2833,-88.55,26.33000000000004,70,100,1.87,SV,1689158434
124,port lincoln,-34.7333,135.8667,12.270000000000039,71,36,4.64,AU,1689158317
125,utrik,11.2278,169.8474,28.33000000000004,80,29,6.48,MH,1689158435
126,luderitz,-26.6481,15.1594,24.150000000000034,25,0,9.39,NA,1689158436
127,haiku-pauwela,20.9219,-156.3051,24.470000000000027,73,0,3.13,US,1689158437
128,choibalsan,48.0667,114.5,23.24000000000001,64,90,2.06,MN,1689158438
129,tabou,4.423,-7.3528,25.890000000000043,83,93,3.84,CI,1689158439
130,eyl,7.9803,49.8164,34.24000000000001,42,26,12.43,SO,1689158440
131,ushtobe,45.2514,77.9838,38.22000000000003,13,0,7.11,KZ,1689158441
132,belmonte,-15.8631,-38.8828,23.390000000000043,74,7,1.66,BR,1689158442
133,puerto armuelles,8.2833,-82.8667,27.27000000000004,84,95,1.34,PA,1689158350
134,changde,29.0464,111.6783,31.620000000000005,58,83,3.5,CN,1689158444
135,thunder bay,48.4001,-89.3168,6.990000000000009,93,20,1.54,CA,1689158445
136,lozuvatka,48.0571,33.2858,24.650000000000034,38,41,3.46,UA,1689158447
137,sal rei,16.1833,-22.9167,27.110000000000014,69,40,3.09,CV,1689158448
138,motygino,58.1831,94.7592,24.03000000000003,38,61,1.1,RU,1689158449
139,chibougamau,49.9168,-74.3659,12.79000000000002,82,100,1.54,CA,1689158450
140,kapuskasing,49.4169,-82.4331,8.050000000000011,93,20,2.06,CA,1689158451
141,georgetown,5.4112,100.3354,31.640000000000043,72,20,2.68,MY,1689158452
142,fortuna,40.5982,-124.1573,14.25,91,91,1.85,US,1689158453
143,saipan,15.1355,145.701,28.390000000000043,100,20,4.63,MP,1689158454
144,tannum sands,-23.9504,151.3693,19.939999999999998,56,75,4.63,AU,1689158456
145,shirvan,39.9509,48.8994,30.710000000000036,33,0,7.61,AZ,1689158457
146,geraldton,-28.7667,114.6,15.230000000000018,82,0,2.06,AU,1689158458
147,ribeira grande,38.5167,-28.7,22.650000000000034,94,75,11.18,PT,1689158459
148,avarua,-21.2078,-159.775,24.03000000000003,88,20,1.54,CK,1689158460
149,kill devil hills,36.0307,-75.676,25.55000000000001,88,0,0.0,US,1689158461
150,balabac,7.9868,117.0645,27.930000000000007,81,64,7.39,PH,1689158462
151,baryshivka,50.361,31.3217,22.32000000000005,35,39,3.19,UA,1689158463
152,ugoofaaru,5.6667,73.0,28.24000000000001,76,91,4.95,MV,1689158464
153,lautoka,-17.6167,177.4667,22.920000000000016,68,75,5.14,FJ,1689158465
154,kuching,1.55,110.3333,28.879999999999995,82,20,0.51,MY,1689158297
155,taoudenni,22.6783,-3.9836,44.79000000000002,6,0,4.44,ML,1689158467
156,falam,22.9167,93.6833,20.230000000000018,94,100,0.07,MM,1689158468
157,pisco,-13.7,-76.2167,17.03000000000003,82,47,1.54,PE,1689158469
158,pariaman,-0.619,100.12,29.03000000000003,83,52,0.71,ID,1689158470
159,tamanrasset,22.785,5.5228,33.950000000000045,9,0,8.75,DZ,1689158471
160,nantucket,41.2835,-70.0995,22.03000000000003,93,0,2.57,US,1689158294
161,punta arenas,-53.15,-70.9167,1.0600000000000023,93,100,3.6,CL,1689158387
162,giado,31.9582,12.0203,32.79000000000002,11,0,3.52,LY,1689158474
163,maamba,-17.3667,27.15,20.010000000000048,36,14,3.91,ZM,1689158475
164,mogocha,53.7333,119.7667,24.470000000000027,56,83,1.11,RU,1689158477
165,slyudyanka,51.6594,103.7061,22.05000000000001,69,96,1.75,RU,1689158478
166,anadyr,64.75,177.4833,14.28000000000003,82,0,3.0,RU,1689158479
167,vilyuchinsk,52.9306,158.4028,14.150000000000034,76,0,4.2,RU,1689158480
168,margaret river,-33.95,115.0667,16.890000000000043,78,100,10.6,AU,1689158481
169,nar'yan-mar,67.6713,53.087,14.650000000000034,54,100,5.65,RU,1689158482
170,ylitornio,66.3089,23.6773,24.57000000000005,34,6,3.24,FI,1689158483
171,newman,37.3138,-121.0208,21.27000000000004,72,0,0.89,US,1689158483
172,diego de almagro,-26.3667,-70.05,8.120000000000005,58,0,2.12,CL,1689158484
173,kodiak,57.79,-152.4072,11.730000000000018,87,100,4.63,US,1689158485
174,scone,56.4194,-3.4051,19.930000000000007,70,34,3.44,GB,1689158486
175,constantia,44.1833,28.65,29.379999999999995,58,4,3.92,RO,1689158487
176,burang,30.25,81.1667,11.79000000000002,86,100,2.84,CN,1689158488
177,petrovskaya,45.4314,37.955,24.850000000000023,52,76,5.61,RU,1689158489
178,tondano,1.3038,124.9112,24.05000000000001,95,96,0.77,ID,1689158490
179,daulatpur,26.5015,67.9706,45.39000000000004,15,48,3.63,PK,1689158491
180,aral,40.5156,81.2636,34.52000000000004,18,31,5.77,CN,1689158493
181,mingshui,36.7167,117.5,24.970000000000027,94,100,4.13,CN,1689158494
182,hithadhoo,-0.6,73.0833,28.200000000000045,72,100,3.28,MV,1689158495
183,vysokiy,58.35,60.05,34.31,27,99,4.91,RU,1689158496
184,vila velha,-20.3297,-40.2925,22.189999999999998,92,0,0.0,BR,1689158498
185,holualoa,19.6228,-155.9522,22.910000000000025,89,0,3.09,US,1689158499
186,kununurra,-15.7667,128.7333,22.99000000000001,53,63,2.06,AU,1689158500
187,ponta delgada,37.7333,-25.6667,22.400000000000034,94,75,5.66,PT,1689158233
188,lorengau,-2.0226,147.2712,26.620000000000005,85,100,5.38,PG,1689158502
189,the pas,53.8251,-101.2541,13.010000000000048,76,100,2.57,CA,1689158503
190,minas de marcona,-15.2119,-75.1103,11.53000000000003,91,79,6.65,PE,1689158504
191,crane,31.3974,-102.3501,29.49000000000001,44,28,6.07,US,1689158380
192,ta`u,-14.2336,-169.5144,27.49000000000001,82,83,6.94,AS,1689158506
193,new martinsville,39.6445,-80.8576,18.840000000000032,91,59,1.34,US,1689158507
194,valparaiso,-33.0393,-71.6273,14.439999999999998,63,100,1.03,CL,1689158213
195,port douglas,-16.4833,145.4667,21.939999999999998,84,85,7.65,AU,1689158509
196,hilo,19.7297,-155.09,23.470000000000027,90,75,2.06,US,1689158510
197,dakhla,23.6848,-15.958,24.010000000000048,78,38,5.66,EH,1689158511
198,nishinoomote,30.7333,131.0,27.860000000000014,84,100,2.24,JP,1689158512
199,melfi,40.9965,15.6514,35.31,24,0,3.55,IT,1689158513
200,san antonio de pale,-1.4014,5.6325,23.340000000000032,88,98,4.6,GQ,1689158514
201,nova olinda do norte,-3.8881,-59.0942,24.150000000000034,80,6,0.83,BR,1689158515
202,beloha,-25.1667,45.05,21.04000000000002,40,34,6.62,MG,1689158517
203,rosenberg,49.0748,19.3075,24.28000000000003,60,90,3.47,SK,1689158518
204,thompson,55.7435,-97.8558,10.090000000000032,87,75,1.03,CA,1689158519
205,petropavlovsk-kamchatsky,53.0452,158.6483,13.330000000000041,67,0,2.0,RU,1689158520
206,kingscliff,-28.2667,153.5667,17.090000000000032,72,100,4.12,AU,1689158521
207,bamboo flat,11.7,92.7167,31.05000000000001,74,40,6.69,IN,1689158522
208,bireun,5.203,96.7009,28.49000000000001,75,50,1.29,ID,1689158523
209,bazarnyy karabulak,52.2683,46.4144,19.700000000000045,54,94,5.54,RU,1689158524
210,prince rupert,54.3161,-130.3201,11.830000000000041,91,0,2.57,CA,1689158280
211,sanctuary point,-35.1114,150.629,14.620000000000005,68,5,3.49,AU,1689158526
212,cabo san lucas,22.8909,-109.9124,28.060000000000002,80,100,0.89,MX,1689158527
213,arys,42.4252,68.795,43.79000000000002,5,0,1.95,KZ,1689158529
214,tura,25.5198,90.2201,26.960000000000036,88,100,2.31,IN,1689158419
215,kasama,-10.2129,31.1808,20.810000000000002,46,99,4.68,ZM,1689158531
216,weno,7.4515,151.8468,26.970000000000027,89,100,1.54,FM,1689158532
217,ryazan',55.6744,36.6697,15.379999999999995,48,100,4.24,RU,1689158533
218,kyaikto,17.3,97.0167,27.04000000000002,84,98,4.07,MM,1689158534
219,andapa,-14.65,49.65,25.720000000000027,54,32,1.84,MG,1689158535
220,margate,51.3813,1.3862,22.05000000000001,53,17,4.02,GB,1689158536
221,dedenevo,56.25,37.5167,14.270000000000039,51,98,6.26,RU,1689158537
222,havre,49.5833,0.3333,22.33000000000004,68,40,8.23,FR,1689158538
223,jiangzi,28.95,89.6333,15.950000000000045,40,94,5.39,CN,1689158539
224,shenjiamen,29.9576,122.298,25.27000000000004,91,12,8.59,CN,1689158541
225,jarash,32.2808,35.8993,36.960000000000036,18,0,3.16,JO,1689158542
226,coro,11.4045,-69.6734,25.760000000000048,86,87,4.12,VE,1689158450
227,puerto leguizamo,-0.1934,-74.7819,20.5,99,32,0.87,CO,1689158545
228,kruisfontein,-34.0033,24.7314,18.82000000000005,38,0,2.61,ZA,1689158546
229,sungailiat,-1.85,106.1333,27.77000000000004,72,38,4.42,ID,1689158548
230,talnakh,69.4865,88.3972,4.560000000000002,58,100,8.87,RU,1689158549
231,ilanskiy,56.2358,96.065,21.28000000000003,57,50,3.14,RU,1689158550
232,whitehorse,60.7161,-135.0538,12.79000000000002,71,100,4.12,CA,1689158549
233,zahirabad,17.6833,77.6167,29.400000000000034,49,100,5.45,IN,1689158552
234,abbadia san salvatore,42.8821,11.6695,31.890000000000043,48,10,5.26,IT,1689158553
235,new norfolk,-42.7826,147.0587,16.07000000000005,75,67,4.49,AU,1689158554
236,camana,-16.6228,-72.7111,16.53000000000003,89,65,4.79,PE,1689158555
237,stettler,52.3168,-112.7186,8.860000000000014,100,14,2.06,CA,1689158556
238,orchard homes,46.8633,-114.0484,12.730000000000018,80,0,2.24,US,1689158557
239,novobureyskiy,49.798,129.8774,22.400000000000034,62,1,0.53,RU,1689158558
240,rabo de peixe,37.8,-25.5833,21.730000000000018,94,75,5.66,PT,1689158559
241,antigonish,45.6169,-61.9986,18.970000000000027,99,100,1.95,CA,1689158454
242,simplicio mendes,-7.8539,-41.9103,25.49000000000001,58,0,5.21,BR,1689158561
243,borogontsy,62.6683,131.1683,19.460000000000036,95,85,2.33,RU,1689158562
244,pombas,17.1503,-25.0201,25.879999999999995,73,59,4.41,CV,1689158563
245,klyuchi,52.2667,79.1667,39.09000000000003,16,19,4.45,RU,1689158564
